filename,description
video8935.wav,music is playing and a musical instrument is being played
video8936.wav,a woman is speaking over a tannoy system in the background
video8937.wav,a man is singing a song and then another person sings alone
video8938.wav,a large group of people chant and cheer loudly
video8939.wav,a woman is speaking while music plays in the background
video894.wav,a man is giving a speech with a lot of people in the background
video8940.wav,a person is playing a musical instrument in the background
video8941.wav,a man is speaking and typing on a computer keyboard
video8944.wav,a woman is speaking and then a man is giving a speech
video8945.wav,a man is speaking while music is playing in the background
video8946.wav,a man is giving a speech while others are talking in the background
video8947.wav,a man is speaking and then another person laughs
video8948.wav,a man is speaking while birds are chirping in the background
video8949.wav,a man is speaking while music is playing in the background
video895.wav,a man is speaking while music is playing in the background
video8951.wav,a musical instrument is playing with a variety of notes
video8952.wav,a woman is speaking while music is playing in the background
video8953.wav,a group of people are shouting and cheering
video8954.wav,a woman is speaking while music is playing in the background
video8956.wav,a person is singing a song with a nice tune
video8957.wav,a man is speaking while music plays in the background
video8958.wav,a person is playing a piece of music
video8959.wav,a man is speaking while music is playing in the background
video8960.wav,a man is giving a speech with his voice
video8961.wav,a woman is giving a speech while others are talking in the background
video8962.wav,a woman is giving a speech over a tannoy system
video8963.wav,a woman is speaking and then a child is giving a speech
